,ID,Time,Filter,Flux,Freq,Lum,e_Lum,Lumkc,Lumbb,Tbb,maggies
174,AT2018hco,264.18,g.ZTF,2.02633e-05,6.89925e+14,2.82473e+42,6.74614e+41,2.27464e+42,2.18033e+43,2.83289e+04,34.23322456438362
175,AT2018hco,264.21,g.ZTF,2.80821e-05,6.89925e+14,3.91469e+42,6.70462e+41,3.15233e+42,3.02200e+43,2.83303e+04,33.878926046171244
176,AT2018hco,266.93,g.ZTF,2.60633e-05,6.89925e+14,3.63327e+42,5.25031e+41,2.92484e+42,2.83256e+43,2.84518e+04,33.95992649256242
177,AT2018hco,269.70,g.ZTF,2.78246e-05,6.89925e+14,3.87880e+42,6.96846e+41,3.12195e+42,3.04146e+43,2.85229e+04,33.888927675662956
178,AT2018hco,272.48,g.ZTF,2.18791e-05,6.89925e+14,3.04998e+42,6.09940e+41,2.45219e+42,2.48077e+43,2.89775e+04,34.1499263668466
179,AT2018hco,275.25,g.ZTF,2.90048e-05,6.89925e+14,4.04331e+42,9.63406e+41,3.24718e+42,3.41831e+43,2.94625e+04,33.84382531206188
180,AT2018hco,277.97,g.ZTF,2.38885e-05,6.89925e+14,3.33010e+42,6.12507e+41,2.67163e+42,2.92078e+43,2.99289e+04,34.05452779872859
181,AT2018hco,280.73,g.ZTF,2.82169e-05,6.89925e+14,3.93348e+42,1.17055e+42,3.15226e+42,3.58906e+43,3.04358e+04,33.87372675239733
182,AT2018hco,288.95,g.ZTF,2.4728e-05,6.89925e+14,3.44713e+42,8.76596e+41,2.75537e+42,3.46964e+43,3.17203e+04,34.01702751986188
183,AT2018hco,294.49,g.ZTF,2.44112e-05,6.89925e+14,3.40296e+42,5.37210e+41,2.71539e+42,3.66925e+43,3.26437e+04,34.03102717778141
184,AT2018hco,302.78,g.ZTF,1.704e-05,6.89925e+14,2.37540e+42,6.08872e+41,1.89293e+42,2.70680e+43,3.33989e+04,34.4213260239233
185,AT2018hco,305.55,g.ZTF,2.09464e-05,6.89925e+14,2.91996e+42,7.20217e+41,2.32838e+42,3.23895e+43,3.30294e+04,34.19722651819779
186,AT2018hco,317.37,g.ZTF,1.77709e-05,6.89925e+14,2.47729e+42,4.94895e+41,1.98032e+42,2.48527e+43,3.16766e+04,34.37572644242598
187,AT2018hco,324.79,g.ZTF,2.13791e-05,6.89925e+14,2.98028e+42,8.33364e+41,2.38654e+42,2.79807e+43,3.08055e+04,34.17502645329761
188,AT2018hco,327.53,g.ZTF,2.01572e-05,6.89925e+14,2.80994e+42,6.77293e+41,2.25125e+42,2.59004e+43,3.05668e+04,34.23892448773435
189,AT2018hco,330.29,g.ZTF,2.298e-05,6.89925e+14,3.20345e+42,6.93954e+41,2.56847e+42,2.87116e+43,3.02057e+04,34.09662493911934
190,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
191,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
192,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
193,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
194,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
195,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
196,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
197,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
198,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
199,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
200,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
201,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
202,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
203,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
204,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
205,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
206,AT2018hco,-32.81,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.12250e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
207,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
208,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
209,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
210,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
211,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
212,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
213,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
214,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
215,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
216,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
217,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
218,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
219,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
220,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
221,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
222,AT2018hco,-30.91,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.05288e+42,0.00000e+00,0.00000e+00,2.78962e+04,inf
223,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
224,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
225,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
226,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
227,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
228,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
229,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
230,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
231,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
232,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
233,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
234,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
235,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
236,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
237,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
238,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
239,AT2018hco,-29.12,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10542e+42,0.00000e+00,0.00000e+00,2.79032e+04,inf
240,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
241,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
242,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
243,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
244,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
245,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
246,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
247,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
248,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
249,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
250,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
251,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
252,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
253,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
254,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
255,AT2018hco,-28.10,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.18510e+42,0.00000e+00,0.00000e+00,2.78701e+04,inf
256,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
257,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
258,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
259,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
260,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
261,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
262,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
263,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
264,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
265,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
266,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
267,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
268,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
269,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
270,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
271,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
272,AT2018hco,-27.26,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.10120e+42,0.00000e+00,0.00000e+00,2.78554e+04,inf
273,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
274,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
275,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
276,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
277,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
278,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
279,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
280,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
281,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
282,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
283,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
284,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
285,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
286,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
287,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
288,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
289,AT2018hco,-25.42,r.ZTF,0.0,5.13530e+14,0.00000e+00,1.01429e+42,0.00000e+00,0.00000e+00,2.78942e+04,inf
290,AT2018hco,-22.65,r.ZTF,1.63436e-05,5.13530e+14,1.62698e+42,3.25359e+41,2.66280e+42,2.45163e+43,2.78511e+04,34.46663068836905
291,AT2018hco,-14.48,r.ZTF,6.22625e-05,5.13530e+14,6.19814e+42,1.11434e+42,1.01332e+43,9.14992e+43,2.76225e+04,33.0144336131489
292,AT2018hco,17.72,r.ZTF,0.000163255,5.13530e+14,1.62518e+43,1.49685e+42,2.63099e+43,2.01335e+44,2.57279e+04,31.967833771852646
293,AT2018hco,20.43,r.ZTF,0.000153302,5.13530e+14,1.52609e+43,1.40559e+42,2.46680e+43,1.84263e+44,2.54586e+04,32.036130448100565
294,AT2018hco,23.20,r.ZTF,0.000141653,5.13530e+14,1.41014e+43,1.29878e+42,2.27571e+43,1.65810e+44,2.51832e+04,32.12193555833629
295,AT2018hco,25.96,r.ZTF,0.00015117,5.13530e+14,1.50488e+43,1.38604e+42,2.42530e+43,1.73063e+44,2.49539e+04,32.051335967311424
296,AT2018hco,28.71,r.ZTF,0.000150116,5.13530e+14,1.49438e+43,1.49503e+42,2.40303e+43,1.65846e+44,2.45897e+04,32.05893254085442
297,AT2018hco,31.52,r.ZTF,0.000207408,5.13530e+14,2.06472e+43,4.44232e+42,3.31794e+43,2.26741e+44,2.44827e+04,31.707936240782956
298,AT2018hco,34.23,r.ZTF,0.000116463,5.13530e+14,1.15937e+43,1.26750e+42,1.86423e+43,1.28575e+44,2.45825e+04,32.33453006745508
299,AT2018hco,39.80,r.ZTF,0.000118028,5.13530e+14,1.17496e+43,1.08217e+42,1.89237e+43,1.33732e+44,2.48478e+04,32.320037379976625
300,AT2018hco,47.94,r.ZTF,9.67089e-05,5.13530e+14,9.62723e+42,1.03567e+42,1.55402e+43,1.13626e+44,2.52219e+04,32.53633389123955
301,AT2018hco,47.95,r.ZTF,9.35635e-05,5.13530e+14,9.31411e+42,8.57862e+41,1.50348e+43,1.09938e+44,2.52227e+04,32.57223385144922
302,AT2018hco,47.95,r.ZTF,7.80381e-05,5.13530e+14,7.76858e+42,7.88252e+41,1.25400e+43,9.16955e+43,2.52227e+04,32.769233282380135
303,AT2018hco,48.87,r.ZTF,9.3667e-05,5.13530e+14,9.32441e+42,8.78468e+41,1.50560e+43,1.10603e+44,2.52737e+04,32.57103347321342
304,AT2018hco,48.87,r.ZTF,6.58971e-05,5.13530e+14,6.55997e+42,7.62984e+41,1.05923e+43,7.78120e+43,2.52738e+04,32.9528342435495
305,AT2018hco,53.54,r.ZTF,0.000111971,5.13530e+14,1.11466e+43,1.77613e+42,1.80168e+43,1.34507e+44,2.54525e+04,32.37723610785133
306,AT2018hco,59.90,r.ZTF,0.000102298,5.13530e+14,1.01836e+43,1.24278e+42,1.64815e+43,1.25559e+44,2.56778e+04,32.47533214244136
307,AT2018hco,62.59,r.ZTF,9.1915e-05,5.13530e+14,9.15001e+42,8.42747e+41,1.48000e+43,1.11708e+44,2.55743e+04,32.59153402116361
308,AT2018hco,71.02,r.ZTF,0.000101575,5.13530e+14,1.01116e+43,1.26339e+42,1.63132e+43,1.18275e+44,2.51289e+04,32.48303292250388
309,AT2018hco,75.44,r.ZTF,9.504e-05,5.13530e+14,9.46110e+42,8.71399e+41,1.52418e+43,1.08128e+44,2.48899e+04,32.55523393090721
310,AT2018hco,79.14,r.ZTF,8.53938e-05,5.13530e+14,8.50083e+42,7.82956e+41,1.36789e+43,9.53601e+43,2.46992e+04,32.67143415007884
311,AT2018hco,81.88,r.ZTF,8.69013e-05,5.13530e+14,8.65091e+42,8.38585e+41,1.39102e+43,9.59238e+43,2.45809e+04,32.652434316686055
312,AT2018hco,91.07,r.ZTF,8.06021e-05,5.13530e+14,8.02383e+42,8.40933e+41,1.28814e+43,8.67723e+43,2.43273e+04,32.73413410744351
313,AT2018hco,241.17,r.ZTF,2.51598e-05,5.13530e+14,2.50462e+42,4.52482e+41,4.09574e+42,3.71443e+43,2.76735e+04,33.99823203875468
314,AT2018hco,243.94,r.ZTF,2.55921e-05,5.13530e+14,2.54766e+42,6.19002e+41,4.16662e+42,3.78673e+43,2.76984e+04,33.97973518983534
315,AT2018hco,246.73,r.ZTF,2.36236e-05,5.13530e+14,2.35170e+42,4.49444e+41,3.84794e+42,3.52660e+43,2.77972e+04,34.066634798876436
316,AT2018hco,261.40,r.ZTF,3.04977e-05,5.13530e+14,3.03600e+42,6.87600e+41,4.97877e+42,4.75329e+43,2.82812e+04,33.7893322799095
317,AT2018hco,269.68,r.ZTF,2.31476e-05,5.13530e+14,2.30431e+42,4.49090e+41,3.78296e+42,3.68492e+43,2.85213e+04,34.08873507757502
318,AT2018hco,-6.19,i.ZTF,9.01982e-05,4.13463e+14,7.38198e+42,6.79905e+41,2.09226e+43,1.86156e+44,2.74499e+04,32.612005322937485
319,AT2018hco,17.67,i.ZTF,0.00012998,4.13463e+14,1.06378e+43,9.79780e+41,2.96601e+43,2.27070e+44,2.57327e+04,32.21530866842237
320,AT2018hco,21.37,i.ZTF,0.000146433,4.13463e+14,1.19843e+43,1.29586e+42,3.32857e+43,2.46489e+44,2.53625e+04,32.085902600152906
321,AT2018hco,25.03,i.ZTF,0.000117912,4.13463e+14,9.65012e+42,1.19100e+42,2.67043e+43,1.91723e+44,2.50210e+04,32.32110498538393
322,AT2018hyz,0.00,UVW2,0.00114133,1.56091e+15,1.04923e+44,2.89912e+42,3.49841e+43,1.42582e+44,1.92411e+04,29.856471917749538
323,AT2018hyz,2.37,UVW2,0.00103136,1.56091e+15,9.48132e+43,3.49305e+42,3.25016e+43,1.28844e+44,1.89777e+04,29.9664742904194
324,AT2018hyz,3.99,UVW2,0.000949315,1.56091e+15,8.72708e+43,2.41138e+42,3.05053e+43,1.18643e+44,1.87971e+04,30.05647414210757
325,AT2018hyz,7.05,UVW2,0.000898277,1.56091e+15,8.25789e+43,2.28174e+42,3.00045e+43,1.12466e+44,1.84498e+04,30.116474300254616
326,AT2018hyz,7.84,UVW2,0.000849983,1.56091e+15,7.81392e+43,2.87875e+42,2.86991e+43,1.06497e+44,1.83556e+04,30.176474400655515
327,AT2018hyz,8.10,UVW2,0.000857848,1.56091e+15,7.88622e+43,2.90539e+42,2.90638e+43,1.07509e+44,1.83260e+04,30.166474142293225
328,AT2018hyz,9.91,UVW2,0.000826819,1.56091e+15,7.60097e+43,2.10023e+42,2.86825e+43,1.03826e+44,1.81240e+04,30.206473880001973
329,AT2018hyz,10.83,UVW2,0.000865785,1.56091e+15,7.95919e+43,3.66534e+42,3.03624e+43,1.08835e+44,1.80328e+04,30.156474856868662
330,AT2018hyz,12.66,UVW2,0.000819238,1.56091e+15,7.53128e+43,2.77463e+42,2.94098e+43,1.03252e+44,1.78399e+04,30.21647477834871
331,AT2018hyz,13.59,UVW2,0.000588045,1.56091e+15,5.40591e+43,1.49371e+42,2.13507e+43,7.42183e+43,1.77482e+04,30.576473595932548
332,AT2018hyz,16.42,UVW2,0.000668976,1.56091e+15,6.14991e+43,1.69928e+42,2.52127e+43,8.48837e+43,1.74531e+04,30.436473656456865
333,AT2018hyz,20.70,UVW2,0.000638867,1.56091e+15,5.87312e+43,1.62280e+42,2.53897e+43,8.18203e+43,1.70521e+04,30.486473860777966
334,AT2018hyz,22.48,UVW2,0.000561578,1.56091e+15,5.16261e+43,1.42648e+42,2.28564e+43,7.22685e+43,1.68785e+04,30.626474785429913
335,AT2018hyz,25.18,UVW2,0.000572019,1.56091e+15,5.25859e+43,1.45300e+42,2.42034e+43,7.42508e+43,1.66039e+04,30.60647386395226
336,AT2018hyz,28.23,UVW2,0.000521687,1.56091e+15,4.79589e+43,2.20859e+42,2.30463e+43,6.84470e+43,1.63104e+04,30.706474963487377
337,AT2018hyz,30.76,UVW2,0.000471422,1.56091e+15,4.33380e+43,1.19747e+42,2.11847e+43,6.21349e+43,1.61973e+04,30.81647538495108
338,AT2018hyz,33.79,UVW2,0.000429942,1.56091e+15,3.95247e+43,1.45615e+42,1.87270e+43,5.62050e+43,1.64053e+04,30.916475319067903
339,AT2018hyz,33.95,UVW2,0.000344675,1.56091e+15,3.16861e+43,2.04288e+42,1.49886e+43,4.50397e+43,1.64163e+04,31.15647553934633
340,AT2018hyz,41.66,UVW2,0.000371031,1.56091e+15,3.41090e+43,1.25662e+42,1.48880e+43,4.76085e+43,1.69815e+04,31.076474507859324
341,AT2018hyz,46.93,UVW2,0.000360919,1.56091e+15,3.31794e+43,1.52797e+42,1.38002e+43,4.59025e+43,1.73420e+04,31.106475636511274
342,AT2018hyz,47.38,UVW2,0.000332208,1.56091e+15,3.05400e+43,1.12514e+42,1.26386e+43,4.22159e+43,1.73806e+04,31.196474783459145
343,AT2018hyz,50.18,UVW2,0.000326145,1.56091e+15,2.99826e+43,1.10460e+42,1.20317e+43,4.12518e+43,1.76209e+04,31.216473187718478
344,AT2018hyz,53.07,UVW2,0.00030861,1.56091e+15,2.83706e+43,1.04521e+42,1.10670e+43,3.88904e+43,1.78486e+04,31.276475013614327
345,AT2018hyz,55.69,UVW2,0.000302977,1.56091e+15,2.78528e+43,1.02614e+42,1.06156e+43,3.80828e+43,1.80403e+04,31.296475847491884
346,AT2018hyz,58.55,UVW2,0.000302977,1.56091e+15,2.78528e+43,1.02614e+42,1.03554e+43,3.79963e+43,1.82504e+04,31.296475847491884
347,AT2018hyz,58.91,UVW2,0.000302977,1.56091e+15,2.78528e+43,1.53920e+42,1.03264e+43,3.79878e+43,1.82744e+04,31.296475847491884
348,AT2018hyz,61.57,UVW2,0.000314348,1.56091e+15,2.88981e+43,1.59697e+42,1.06490e+43,3.93950e+43,1.83268e+04,31.25647324612389
349,AT2018hyz,61.73,UVW2,0.000276319,1.56091e+15,2.54021e+43,1.16981e+42,9.36436e+42,3.46301e+43,1.83235e+04,31.396473128719805
